,city,osm_id,lat,lon,temperature,feels_like,humidity,rain_pop,rain_mmh,expected_weather,rank_temp,rank_rain_inv,rank_avg,hotel_name,hotel_score,hotel_reviews,hotel_lat,hotel_lon,hotel_url,hotel_description,hotel_rank,hotel_rank_inv
439,Ariege,7439,42.9455368,1.4065544156065486,8.93,7.86,76.0,0.34,1.06,Clouds,26.0,11.0,18.5,Appartement Fontargente,9.2,63.0,42.71847547,1.84064515,https://www.booking.com/hotel/fr/appartement-fontargente.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqiLn6oGwAIB0gIkNDhjOTI5ZDItNzcyNS00NTQ4LTk0NzktMzRhYWI3ZmFmNGY42AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=26&sr_order=popularity&srpvid=6fac7554a90305b5&srepoch=1699202474&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Located in Ax-les-Thermes and only 48 km from Meritxell sanctuary, Appartement Fontargente provides accommodation with inner courtyard views, free WiFi and free private parking. The Fountain Fontestorbes is within 45 km of the apartment.

The apartment with a balcony and mountain views features 2 bedrooms, a living room, a flat-screen TV, an equipped kitchen with a dishwasher and a microwave, and 1 bathroom with a shower. Towels and bed linen are featured in the apartment.

Skiing is possible within the area and the apartment offers ski storage space.

Talc Career of Trimouns is 24 km from Appartement Fontargente, while Grotte de Lombrives is 25 km away. The nearest airport is Andorra–La Seu d'Urgell Airport, 80 km from the accommodation.",4,16
440,Ariege,7439,42.9455368,1.4065544156065486,8.93,7.86,76.0,0.34,1.06,Clouds,26.0,11.0,18.5,Grange ancienne aménagée,9.1,57.0,42.85134405,1.52816445,https://www.booking.com/hotel/fr/ancienne-grange-amenagee.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AtmRn6oGwAIB0gIkNmFkY2RiMmItMDE4Yi00OGJmLWE5OTktNzMzNmIyMWFjZTdl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=478c76ed53330100&srepoch=1699203292&from=searchresults#hotelTmpl,"Grange ancienne aménagée, a property with a garden and barbecue facilities, is located in Rabat-les-Trois-Seigneurs, 36 km from Col de la Crouzette, 6.9 km from Bedeilhac Cave, as well as 11 km from Grotte de Lombrives. This holiday home is 27 km from Underground River of Labouiche and 37 km from Ariege Golf Club.

Providing a terrace with mountain views, this holiday home also offers a flat-screen TV, a well-equipped kitchen with a dishwasher, an oven and a microwave, as well as 1 bathroom with a bath and a hair dryer.

Skiing and cycling are possible within the area, and the holiday home offers ski storage space.

Niaux Cave is 13 km from Grange ancienne aménagée, while Foix Castle is 21 km away. The nearest airport is Carcassonne Airport, 95 km from the accommodation.",5,15
441,Ariege,7439,42.9455368,1.4065544156065486,8.93,7.86,76.0,0.34,1.06,Clouds,26.0,11.0,18.5,LE ROOF - Une vue splendide AUX 4 LOGIS - Petit déjeuner inclus 1ère nuit,9.0,64.0,42.9681599,1.6083351,https://www.booking.com/hotel/fr/le-roof-studio-aux-4-logis-petit-dejeuner-inclus-1ere-nuit.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AtmRn6oGwAIB0gIkNmFkY2RiMmItMDE4Yi00OGJmLWE5OTktNzMzNmIyMWFjZTdl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=478c76ed53330100&srepoch=1699203292&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Situated in Foix, LE ROOF - Une vue splendide AUX 4 LOGIS - Petit déjeuner inclus 1ère nuit features accommodation 34 km from Col de la Crouzette and 600 metres from Foix Castle. Free WiFi is featuredthroughout the property.

Each unit has a terrace offering mountain views, a flat-screen TV, a dining area, a well-fitted kitchen and a private bathroom with shower, a hair dryer and free toiletries. A microwave, a fridge and stovetop are also offered, as well as a coffee machine and a kettle.

If you would like to discover the area, skiing, cycling and walking tours are possible in the surroundings.

Underground River of Labouiche is 6.5 km from the aparthotel, while Ariege Golf Club is 17 km from the property. The nearest airport is Carcassonne Airport, 75 km from LE ROOF - Une vue splendide AUX 4 LOGIS - Petit déjeuner inclus 1ère nuit.",6,14
442,Ariege,7439,42.9455368,1.4065544156065486,8.93,7.86,76.0,0.34,1.06,Clouds,26.0,11.0,18.5,Hôtel Confort 09 ou HC-09,8.7,773.0,42.84683098,1.60580635,https://www.booking.com/hotel/fr/confort-tarascon-sur-aria-ge.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqiLn6oGwAIB0gIkNDhjOTI5ZDItNzcyNS00NTQ4LTk0NzktMzRhYWI3ZmFmNGY42AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=43&sr_order=popularity&srpvid=6fac7554a90305b5&srepoch=1699202474&from=searchresults#hotelTmpl,"The Hotel Confort is located in the heart of the Pyrénées Ariégeoises in the historic city centre of Tarascon-sur-Ariège. The hotel offers free WiFi.

The comfortable guest rooms have HD TV with USB port and cable channels, direct-dial telephone and a private bathroom. Some of the rooms also have a view of the river and mountains.

The Hotel Confort is on the river’s edge and is in close proximity to shops and restaurants. A buffet breakfast is served in the morning and there is also a bar with a terrace.",7,12
443,Ariege,7439,42.9455368,1.4065544156065486,8.93,7.86,76.0,0.34,1.06,Clouds,26.0,11.0,18.5,Hôtel Confort 09 ou HC-09,8.7,773.0,42.84683098,1.60580635,https://www.booking.com/hotel/fr/confort-tarascon-sur-aria-ge.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AtmRn6oGwAIB0gIkNmFkY2RiMmItMDE4Yi00OGJmLWE5OTktNzMzNmIyMWFjZTdl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=478c76ed53330100&srepoch=1699203292&from=searchresults#hotelTmpl,"The Hotel Confort is located in the heart of the Pyrénées Ariégeoises in the historic city centre of Tarascon-sur-Ariège. The hotel offers free WiFi.

The comfortable guest rooms have HD TV with USB port and cable channels, direct-dial telephone and a private bathroom. Some of the rooms also have a view of the river and mountains.

The Hotel Confort is on the river’s edge and is in close proximity to shops and restaurants. A buffet breakfast is served in the morning and there is also a bar with a terrace.",7,12
444,Ariege,7439,42.9455368,1.4065544156065486,8.93,7.86,76.0,0.34,1.06,Clouds,26.0,11.0,18.5,Les Bordes De Paloumières,8.6,89.0,42.76974676,1.48854339,https://www.booking.com/hotel/fr/les-bordes-de-paloumieres.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqiLn6oGwAIB0gIkNDhjOTI5ZDItNzcyNS00NTQ4LTk0NzktMzRhYWI3ZmFmNGY42AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=42&sr_order=popularity&srpvid=6fac7554a90305b5&srepoch=1699202474&from=searchresults#hotelTmpl,"Situated in Vicdessos in the Midi-Pyrénées region, Les Bordes De Paloumières features accommodation with free private parking.

Featuring a kitchenette with a dishwasher and an oven, each unit also comes with a satellite flat-screen TV, ironing facilities, wardrobe and a seating area with a sofa. A microwave, a toaster and fridge are also available, as well as a coffee machine and a kettle.

The country house offers a terrace.

If you would like to discover the area, skiing, cycling and hiking are possible in the surroundings.

Col de la Crouzette is 40 km from Les Bordes De Paloumières, while Niaux Cave is 12 km from the property. The nearest airport is Carcassonne Airport, 106 km from the accommodation.",9,11
445,Ariege,7439,42.9455368,1.4065544156065486,8.93,7.86,76.0,0.34,1.06,Clouds,26.0,11.0,18.5,Logis Hôtel restaurant Les Minotiers,8.5,584.0,43.0863592,1.8749443,https://www.booking.com/hotel/fr/les-minotiers-mirepoix.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqiLn6oGwAIB0gIkNDhjOTI5ZDItNzcyNS00NTQ4LTk0NzktMzRhYWI3ZmFmNGY42AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=44&sr_order=popularity&srpvid=6fac7554a90305b5&srepoch=1699202474&from=searchresults#hotelTmpl,"The Hotel-Restaurant Les Minotiers is situated in walking distance to the mediaeval square of Mirepoix and close to the most prestigious sites of the region of Ariége.

All of the rooms are spacious and are equipped with air-conditioning, TV, broadband internet access and private bathrooms with bath or shower.

The hotel restaurant features traditional and regional cuisine prepared with the finest local ingredients. A fine selection of regional wine is available as well as the advice the hotel’s own wine waiter.

For a relaxing stay in a beautiful region of France, come stay at the Hotel Les Minotiers.",10,9
446,Ariege,7439,42.9455368,1.4065544156065486,8.93,7.86,76.0,0.34,1.06,Clouds,26.0,11.0,18.5,Logis Hôtel restaurant Les Minotiers,8.5,584.0,43.0863592,1.8749443,https://www.booking.com/hotel/fr/les-minotiers-mirepoix.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AtmRn6oGwAIB0gIkNmFkY2RiMmItMDE4Yi00OGJmLWE5OTktNzMzNmIyMWFjZTdl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=478c76ed53330100&srepoch=1699203292&from=searchresults#hotelTmpl,"The Hotel-Restaurant Les Minotiers is situated in walking distance to the mediaeval square of Mirepoix and close to the most prestigious sites of the region of Ariége.

All of the rooms are spacious and are equipped with air-conditioning, TV, broadband internet access and private bathrooms with bath or shower.

The hotel restaurant features traditional and regional cuisine prepared with the finest local ingredients. A fine selection of regional wine is available as well as the advice the hotel’s own wine waiter.

For a relaxing stay in a beautiful region of France, come stay at the Hotel Les Minotiers.",10,9
447,Ariege,7439,42.9455368,1.4065544156065486,8.93,7.86,76.0,0.34,1.06,Clouds,26.0,11.0,18.5,Les Reflets d'Ax,8.2,495.0,42.71449641,1.83950722,https://www.booking.com/hotel/fr/arnaud-serge.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AtmRn6oGwAIB0gIkNmFkY2RiMmItMDE4Yi00OGJmLWE5OTktNzMzNmIyMWFjZTdl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=478c76ed53330100&srepoch=1699203292&from=searchresults#hotelTmpl,"Featuring free WiFi throughout the property, Les reflets d'Ax is situated in Ax-les-Thermes, 500 metres from the thermal baths and Ax-3-Domaines cable car. Ax-Bonascre is 2.6 km away. Free private parking is available on site.

The accommodation is equipped with a seating area. Some units include a dining area and/or balcony. There is also a kitchen, fitted with a dishwasher and oven. A microwave, a toaster and fridge are also featured, as well as a coffee machine. Every unit comes with a private bathroom with a bath and a hairdryer. Please note that bed linen and towels are not provided. Guests can bring their own or rent them at the property with extra charges.

Les reflets d'Ax also includes an outdoor pool.

You can play tennis at the property, and the area is popular for skiing. A selection of activities are offered in the area, such as horse riding and cycling. Ax Thermal Baths is 500 metres from Les reflets d'Ax, while Ax Bonsacre Le Saquet Ski School is 2.5 km from the property. The nearest airport is Carcassonne Airport, 67 km from the property.",12,8
448,Ariege,7439,42.9455368,1.4065544156065486,8.93,7.86,76.0,0.34,1.06,Clouds,26.0,11.0,18.5,Hôtel de la Paix,8.1,357.0,42.76020383,1.76470846,https://www.booking.com/hotel/fr/de-la-paix-luzenac.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqiLn6oGwAIB0gIkNDhjOTI5ZDItNzcyNS00NTQ4LTk0NzktMzRhYWI3ZmFmNGY42AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=50&sr_order=popularity&srpvid=6fac7554a90305b5&srepoch=1699202474&from=searchresults#hotelTmpl,"Just 7 km from the ski slopes, 800 metres from Luzenac Train Station, Hôtel de la Paix has a bar, free Wi-Fi, free parking and rooms with a private bathroom.

In the morning, a continental breakfast is served, including pastries, bread and jam. There is a traditional restaurant 800 metres away.

Some double rooms are equipped with a shower and private toilets, while the other rooms have shared bathroom and toilet.

Prehistoric caves can be found 15 km from the hotel and the A66 highway is 17km away. There are walking and cycling paths around the property.",13,6
449,Ariege,7439,42.9455368,1.4065544156065486,8.93,7.86,76.0,0.34,1.06,Clouds,26.0,11.0,18.5,Hôtel de la Paix,8.1,357.0,42.76020383,1.76470846,https://www.booking.com/hotel/fr/de-la-paix-luzenac.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AtmRn6oGwAIB0gIkNmFkY2RiMmItMDE4Yi00OGJmLWE5OTktNzMzNmIyMWFjZTdl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=478c76ed53330100&srepoch=1699203292&from=searchresults#hotelTmpl,"Just 7 km from the ski slopes, 800 metres from Luzenac Train Station, Hôtel de la Paix has a bar, free Wi-Fi, free parking and rooms with a private bathroom.

In the morning, a continental breakfast is served, including pastries, bread and jam. There is a traditional restaurant 800 metres away.

Some double rooms are equipped with a shower and private toilets, while the other rooms have shared bathroom and toilet.

Prehistoric caves can be found 15 km from the hotel and the A66 highway is 17km away. There are walking and cycling paths around the property.",13,6
450,Ariege,7439,42.9455368,1.4065544156065486,8.93,7.86,76.0,0.34,1.06,Clouds,26.0,11.0,18.5,Charmant studio centre ville Mirepoix,8.0,75.0,43.08855532,1.87705925,https://www.booking.com/hotel/fr/charmant-studio-centre-ville-mirepoix.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqiLn6oGwAIB0gIkNDhjOTI5ZDItNzcyNS00NTQ4LTk0NzktMzRhYWI3ZmFmNGY42AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=popularity&srpvid=6fac7554a90305b5&srepoch=1699202474&from=searchresults#hotelTmpl,"Boasting garden views, Charmant studio centre ville Mirepoix features accommodation with a terrace and a coffee machine, around 18 km from Buffalo Farm. It provides free WiFi, free bikes and a restaurant.

The apartment is located on the ground floor and features 1 bedroom, a flat-screen TV with streaming services and a fully equipped kitchen that provides guests with an oven, a microwave, a washing machine, a toaster and a fridge. Towels and bed linen are available in the apartment.

The apartment offers a picnic area.

Fountain Fontestorbes is 28 km from Charmant studio centre ville Mirepoix, while Montsegur Castle is 30 km from the property. The nearest airport is Carcassonne Airport, 41 km from the accommodation.",15,4
451,Ariege,7439,42.9455368,1.4065544156065486,8.93,7.86,76.0,0.34,1.06,Clouds,26.0,11.0,18.5,Charmant studio centre ville Mirepoix,8.0,75.0,43.08855532,1.87705925,https://www.booking.com/hotel/fr/charmant-studio-centre-ville-mirepoix.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AtmRn6oGwAIB0gIkNmFkY2RiMmItMDE4Yi00OGJmLWE5OTktNzMzNmIyMWFjZTdl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=478c76ed53330100&srepoch=1699203292&from=searchresults#hotelTmpl,"Boasting garden views, Charmant studio centre ville Mirepoix features accommodation with a terrace and a coffee machine, around 18 km from Buffalo Farm. It provides free WiFi, free bikes and a restaurant.

The apartment is located on the ground floor and features 1 bedroom, a flat-screen TV with streaming services and a fully equipped kitchen that provides guests with an oven, a microwave, a washing machine, a toaster and a fridge. Towels and bed linen are available in the apartment.

The apartment offers a picnic area.

Fountain Fontestorbes is 28 km from Charmant studio centre ville Mirepoix, while Montsegur Castle is 30 km from the property. The nearest airport is Carcassonne Airport, 41 km from the accommodation.",15,4
452,Ariege,7439,42.9455368,1.4065544156065486,8.93,7.86,76.0,0.34,1.06,Clouds,26.0,11.0,18.5,Douceur des couverts,7.9,52.0,43.08858468,1.87703604,https://www.booking.com/hotel/fr/douceur-des-couvets.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AtmRn6oGwAIB0gIkNmFkY2RiMmItMDE4Yi00OGJmLWE5OTktNzMzNmIyMWFjZTdl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=478c76ed53330100&srepoch=1699203292&from=searchresults#hotelTmpl,"Douceur des couverts is located in Mirepoix, 18 km from Buffalo Farm, 28 km from Fountain Fontestorbes, as well as 30 km from Montsegur Castle. Featuring city and quiet street views, this apartment also offers free WiFi.

The 1-bedroom apartment is equipped with a living room with a flat-screen TV, a fully equipped kitchen with oven and microwave, and 1 bathroom with a hair dryer. Towels and bed linen are provided in the apartment.

Walking tours can be enjoyed nearby.

Museum of Montségur is 31 km from the apartment, while Foix Castle is 36 km away. The nearest airport is Carcassonne Airport, 41 km from Douceur des couverts.",17,3
453,Ariege,7439,42.9455368,1.4065544156065486,8.93,7.86,76.0,0.34,1.06,Clouds,26.0,11.0,18.5,Hôtel Premiere Classe Pamiers,6.7,973.0,43.10322201,1.63057027,https://www.booking.com/hotel/fr/premiere-classe.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqiLn6oGwAIB0gIkNDhjOTI5ZDItNzcyNS00NTQ4LTk0NzktMzRhYWI3ZmFmNGY42AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=popularity&srpvid=6fac7554a90305b5&srepoch=1699202474&from=searchresults#hotelTmpl,"Hotel Premiere Classe Pamiers is located in Ariege and is situated in the La Bouriette shopping complex. It offers air-conditioned rooms with private en suite showers and cable TV.

Bunk beds are available in some of the rooms for a third guest at no additional charge. Rooms have direct exterior access.

Breakfast is served every morning in the dining area. There is also free private parking on site.",18,1
454,Ariege,7439,42.9455368,1.4065544156065486,8.93,7.86,76.0,0.34,1.06,Clouds,26.0,11.0,18.5,Hôtel Premiere Classe Pamiers,6.7,973.0,43.10322201,1.63057027,https://www.booking.com/hotel/fr/premiere-classe.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AtmRn6oGwAIB0gIkNmFkY2RiMmItMDE4Yi00OGJmLWE5OTktNzMzNmIyMWFjZTdl2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=478c76ed53330100&srepoch=1699203292&from=searchresults#hotelTmpl,"Hotel Premiere Classe Pamiers is located in Ariege and is situated in the La Bouriette shopping complex. It offers air-conditioned rooms with private en suite showers and cable TV.

Bunk beds are available in some of the rooms for a third guest at no additional charge. Rooms have direct exterior access.

Breakfast is served every morning in the dining area. There is also free private parking on site.",18,1
455,La Rochelle,117858,46.1591126,-1.1520434,13.24,12.49,71.48,0.68,0.98,Rain,5.0,33.0,19.0,"Escale Rochelaise B&B, SPA bain nordique et sauna tonneau",9.8,117.0,46.16496,-1.151562,https://www.booking.com/hotel/fr/escale-rochelaise.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuWQn6oGwAIB0gIkNTVlMzhiZmQtY2M1OC00MjZhLWJiMDctMDUxOWUyZGRkYzJi2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=bayesian_review_score&srpvid=5dde76b3a30900a1&srepoch=1699203175&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Escale Rochelaise provides an outdoor biological Nordic bath and barrel Finnish sauna experience.

Free WiFi is available at the bed and breakfast.

There is a private bathroom with shower and a hairdryer in each unit, along with free toiletries.

Guests at Escale Rochelaise can enjoy a continental breakfast.

A sun terrace is available for guests to use at the accommodation.

Popular points of interest near Escale Rochelaise include La Rochelle Grosse Horloge, La Rochelle Botanical Garden and Muséum d'Histoire Naturelle de La Rochelle. The nearest airport is La Rochelle - Ile de Re Airport, 7 km from the bed and breakfast.",1,29
456,La Rochelle,117858,46.1591126,-1.1520434,13.24,12.49,71.48,0.68,0.98,Rain,5.0,33.0,19.0,Superbe T2 de 45m² en hyper centre,9.6,80.0,46.158334,-1.155612,https://www.booking.com/hotel/fr/superbe-t2-de-45m2-en-hyper-centre.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuWQn6oGwAIB0gIkNTVlMzhiZmQtY2M1OC00MjZhLWJiMDctMDUxOWUyZGRkYzJi2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=bayesian_review_score&srpvid=5dde76b3a30900a1&srepoch=1699203176&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Offering free WiFi and city views, Superbe T2 de 45m² en hyper centre is an accommodation located in the centre of La Rochelle, just 700 metres from Concurrence and 1.2 km from La Rochelle Train Station. The 3-star apartment features quiet street views and is 1.4 km from L'Espace Encan.

This apartment includes 1 bedroom, a living room and a flat-screen TV, an equipped kitchen with a dining area, and 1 bathroom with a walk-in shower and a washing machine. Towels and bed linen are provided in the apartment.

Popular points of interest near the apartment include Parc Expo de La Rochelle, La Rochelle Grosse Horloge and Charruyer Park. The nearest airport is La Rochelle - Ile de Re Airport, 4 km from Superbe T2 de 45m² en hyper centre.",2,27
457,La Rochelle,117858,46.1591126,-1.1520434,13.24,12.49,71.48,0.68,0.98,Rain,5.0,33.0,19.0,Apartment- La Rochelle historic city centre,9.6,89.0,46.1599029,-1.153394,https://www.booking.com/hotel/fr/apartment-la-rochelle-historic-city-centre.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuWQn6oGwAIB0gIkNTVlMzhiZmQtY2M1OC00MjZhLWJiMDctMDUxOWUyZGRkYzJi2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=bayesian_review_score&srpvid=5dde76b3a30900a1&srepoch=1699203175&from=searchresults#hotelTmpl,"Offering free WiFi and inner courtyard views, Apartment- La Rochelle historic city centre is an accommodation set right in the centre of La Rochelle, just less than 1 km from Concurrence and a 14-minute walk from La Rochelle Train Station. This apartment is 5.8 km from The Minimes Marina and 13 km from Mytiliculture Museum.

The 1-bedroom apartment has a living room with a flat-screen TV with streaming services, a fully equipped kitchen with dishwasher and oven, and 1 bathroom with a hair dryer. Towels and bed linen are offered in the apartment.

Cycling can be enjoyed nearby.

Popular points of interest near the apartment include L'Espace Encan, Parc Expo de La Rochelle and La Rochelle Grosse Horloge. The nearest airport is La Rochelle - Ile de Re Airport, 4 km from Apartment- La Rochelle historic city centre.",2,27
458,La Rochelle,117858,46.1591126,-1.1520434,13.24,12.49,71.48,0.68,0.98,Rain,5.0,33.0,19.0,L'Art Studio hyper centre,9.5,117.0,46.16433208,-1.15255474,https://www.booking.com/hotel/fr/l-art-studio.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AuWQn6oGwAIB0gIkNTVlMzhiZmQtY2M1OC00MjZhLWJiMDctMDUxOWUyZGRkYzJi2AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=bayesian_review_score&srpvid=5dde76b3a30900a1&srepoch=1699203176&from=searchresults#hotelTmpl,"L'Art Studio hyper centre offers accommodation in La Rochelle, a 12-minute walk from La Rochelle Marina and  and 500 m from the Central Market. Guests staying at this apartment have access to free WiFi.

The 1-bedroom apartment comes with a kitchenette with a dishwasher and a bathroom with a bath or shower. An electric articulated bed and a flat-screen TV with cable channels is provided.

A welcome breakfast is included in the price.

La Rochelle Grosse Cloche is a 13-minute walk from the apartment. The nearest airport is La Rochelle - Ile de Re Airport, 4 km from the property.",4,26
459,La Rochelle,117858,46.1591126,-1.1520434,13.24,12.49,71.48,0.68,0.98,Rain,5.0,33.0,19.0,Le Fétilly avec parking privatif,9.4,84.0,46.175383,-1.154895,https://www.booking.com/hotel/fr/le-fetilly.en-gb.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4AtqLn6oGwAIB0gIkMTkxNDEwYTAtMzg2NS00ZGMzLWJhMDctYTUyMDY4YTc4Zjg42AIG4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=bayesian_review_score&srpvid=07c5756d44c802cf&srepoch=1699202524&from=searchresults#hotelTmpl,"Located in La Rochelle, Le Fétilly avec parking privatif features free WiFi and units equipped with a kitchenette.

Fitted with a balcony, the unit features a flat-screen TV and a private bathroom with shower. There is also a microwave, fridge and a coffee machine.

Parc Expo de La Rochelle is 2.4 km from the apartment. La Rochelle - Ile de Re Airport is 3 km from the property.",5,24
